# BEAST v1.7.5
# Generated Tue Jul 30 17:22:30 EDT 2013 [seed=1375219331621]
state	posterior	prior	likelihood	treeModel.rootHeight	skyline.popSize1	skyline.popSize2	skyline.popSize3	skyline.popSize4	skyline.popSize5	skyline.popSize6	skyline.popSize7	skyline.popSize8	skyline.popSize9	skyline.popSize10	skyline.groupSize1	skyline.groupSize2	skyline.groupSize3	skyline.groupSize4	skyline.groupSize5	skyline.groupSize6	skyline.groupSize7	skyline.groupSize8	skyline.groupSize9	skyline.groupSize10	ac	ag	at	cg	gt	frequencies1	frequencies2	frequencies3	frequencies4	alpha	pInv	clock.rate	treeLikelihood	skyline
10000	-9409.212128815265	-2562.3951562267484	-6846.816972588516	92.5621648682273	5.163166442538299	3.2705129341714163	2.06564655689905	3.8138802208092413	3.9231671215834423	4.423554465671894	11.272816533696393	3.4356892690831877	1.997679916066438	6.60511075113139	14.0	14.0	1.0	4.0	10.0	14.0	4.0	7.0	11.0	18.0	0.5032040827766301	4.842987520889921	0.5589134579390819	0.539959861423806	0.8943628587893091	0.2531226087138171	0.25291205673060285	0.24003664192795404	0.253928692627626	0.5625053903158319	0.5	0.0035067220267670745	-6846.816972588516	-222.69169985518175
11000	-9396.86488180238	-2569.4520049400553	-6827.412876862324	81.75989849590519	4.7859160501298135	3.7515042450405285	3.564326709967145	3.977159567879765	2.4893912643585225	5.0486290110084	13.363741265500742	2.4616612683633132	2.721038072840927	7.1088942401089135	14.0	14.0	4.0	7.0	11.0	9.0	3.0	6.0	13.0	16.0	0.4461257301265794	4.842987520889921	0.5589134579390819	0.5032985317094422	0.8943628587893091	0.2531226087138171	0.25291205673060285	0.24003664192795404	0.253928692627626	0.6434600200885733	0.5	0.003997054728938448	-6827.412876862324	-229.33678971180973
12000	-9392.825588094207	-2566.180707583701	-6826.644880510506	72.86464557923591	3.788589559444638	4.39605288534627	2.4994366864503816	3.7980094641487656	3.959685881375587	5.122627472490489	12.914089862411656	1.9817523021713577	2.126978219099347	6.787291752933258	15.0	15.0	4.0	6.0	13.0	8.0	7.0	1.0	13.0	15.0	0.4461257301265794	5.019456381972251	0.5589134579390819	0.5032985317094422	0.8943628587893091	0.2531226087138171	0.25291205673060285	0.24003664192795404	0.253928692627626	0.6434600200885733	0.5	0.003560003924705054	-6826.644880510506	-226.28062482765677
13000	-9377.152528865061	-2559.220461370583	-6817.932067494477	72.97954701586336	4.7653964686174195	3.0088717283929243	4.8982480919177265	5.489032224977841	1.8694157795588648	3.6782496029031466	8.494279511863242	2.5016201101961446	1.1252467348308537	9.911488335900088	13.0	18.0	6.0	1.0	14.0	4.0	9.0	1.0	16.0	15.0	0.45114699683416015	5.019456381972251	0.5589134579390819	0.43233826879658593	0.8943628587893091	0.25288823507276587	0.24967570112205423	0.24003664192795404	0.25739942187722586	0.7203980627441505	0.5	0.0037771176709007295	-6817.932067494477	-215.06401730794877
14000	-9374.06507004441	-2557.358751477191	-6816.706318567218	69.66882919349759	4.362995451650819	2.4107976692640616	2.982037918350419	3.5517631654731256	1.744073903858166	2.8036840928835405	6.45419572855658	1.431183711937507	1.6265909243299728	5.451793834328239	14.0	20.0	5.0	2.0	13.0	2.0	8.0	1.0	16.0	16.0	0.45114699683416015	5.019456381972251	0.5543105281941013	0.43233826879658593	0.8943628587893091	0.25288823507276587	0.24967570112205423	0.24003664192795404	0.25739942187722586	0.7203980627441505	0.5	0.0038365178084382636	-6816.706318567218	-220.8046646887589
15000	-9372.883622580172	-2560.361145586705	-6812.522476993467	68.20048037409488	4.997057340118996	2.55863524596561	4.916699381919962	7.487599636767247	2.9920438348402123	1.7354931062963292	5.1664488892833695	1.7406256449214719	2.616195583190834	6.504054685601586	13.0	22.0	2.0	1.0	12.0	3.0	12.0	3.0	15.0	14.0	0.45114699683416015	4.162132529056136	0.5543105281941013	0.43233826879658593	0.8943628587893091	0.25288823507276587	0.24967570112205423	0.24003664192795404	0.25739942187722586	0.7203980627441505	0.5	0.0037871142970631404	-6812.522476993467	-221.79463807074993
16000	-9357.488480400574	-2559.7300739603675	-6797.758406440207	61.284834445565586	8.202163152139198	2.1637257031406656	4.61481006973843	5.048873601505861	3.690168142794918	4.099829206206572	6.761204480264542	3.5988930181131913	2.518558289955703	7.638949964412821	9.0	27.0	2.0	1.0	11.0	4.0	8.0	6.0	14.0	15.0	0.3729607923659832	4.162132529056136	0.5543105281941013	0.440031756904793	0.7455872839219482	0.25288823507276587	0.24967570112205423	0.24003664192795404	0.25739942187722586	0.7203980627441505	0.4771652367040551	0.0037668108581831138	-6797.758406440207	-220.12187236284282
17000	-9335.405531721159	-2557.4577588251486	-6777.94777289601	60.04703555397401	7.351982604469718	3.666588537954224	3.366694232325299	3.2358974051533442	2.5171001077388624	6.194381275174779	5.607194622289061	2.8937653907525944	1.1034783904460417	5.115262942895253	6.0	32.0	4.0	1.0	11.0	6.0	1.0	10.0	12.0	14.0	0.3689424144114646	4.162132529056136	0.5543105281941013	0.440031756904793	0.7455872839219482	0.25288823507276587	0.24967570112205423	0.2416744372863591	0.25576162651882084	0.7725507446387123	0.3842694018339159	0.004375738746565139	-6777.94777289601	-218.59968607939786
18000	-9320.468135731115	-2558.1597182971177	-6762.308417433997	63.239332306501275	5.102978132916953	2.2038771531428534	2.018697072007657	5.9666176990733755	2.666886397097197	9.626351809941065	5.525856903491627	1.7666867704099425	1.334288780533627	8.357286213554156	7.0	32.0	5.0	2.0	7.0	10.0	1.0	5.0	15.0	13.0	0.3689424144114646	4.162132529056136	0.5543105281941013	0.4303210189676664	0.5715584557451242	0.25288823507276587	0.24967570112205423	0.2416744372863591	0.25576162651882084	0.7872041550802414	0.3842694018339159	0.00431528842462706	-6762.308417433997	-216.30534162631142
19000	-9320.930736505918	-2557.6952941752834	-6763.235442330635	57.2002806592004	5.393676571485111	2.9068899589838835	3.2187105453553593	5.192891477772218	5.441232036798561	5.584236586056478	5.550113009020907	1.3908245804037678	2.768539473889315	5.748279159196141	6.0	30.0	9.0	2.0	8.0	12.0	3.0	5.0	9.0	13.0	0.3689424144114646	4.162132529056136	0.5543105281941013	0.4303210189676664	0.5072549585084627	0.25732417727930285	0.24967570112205423	0.2416744372863591	0.25132568431228386	0.6396495563966267	0.28681430755316384	0.00452657497001021	-6763.235442330635	-220.50445397042267
20000	-9290.472547847412	-2552.551726463494	-6737.920821383918	64.39414388046738	6.151502173313439	3.6163714516349157	2.7990682134718745	3.7756205999863157	1.9839388236415234	6.544255215251391	1.9338619627516673	1.4009839095321237	1.5028686088340713	5.796721194965164	6.0	26.0	9.0	5.0	10.0	10.0	4.0	6.0	6.0	15.0	0.3689424144114646	4.162132529056136	0.434708465335743	0.37893151694026034	0.5072549585084627	0.2645438914557025	0.24732056611491612	0.2416744372863591	0.24646110514302225	0.6396495563966267	0.31112555582096557	0.004211505497574597	-6737.920821383918	-216.37541992082257
21000	-9286.869482547323	-2555.197699750917	-6731.671782796407	59.03482179101481	9.374511743133825	3.196112326415764	2.043398673046475	5.402295403793892	1.3661933108992719	5.012489651259374	4.687891627415515	1.1599370323952307	2.2743170899794474	5.2938786178606785	6.0	28.0	9.0	4.0	7.0	10.0	1.0	14.0	3.0	15.0	0.3689424144114646	4.162132529056136	0.434708465335743	0.37893151694026034	0.5072549585084627	0.2645438914557025	0.23948097384402522	0.23289198464359986	0.2630831500566723	0.7577608242986908	0.31112555582096557	0.004661696899093041	-6731.671782796407	-217.01893345874714
22000	-9282.759163955307	-2560.541235266881	-6722.217928688427	60.27410775352051	7.458184713409949	4.260948999498344	2.0013318348098874	2.689086092468889	1.3884675418690284	5.631223742891456	17.95549982344672	2.3455029849058264	1.103959334641759	4.712863035210813	6.0	22.0	8.0	10.0	10.0	9.0	1.0	15.0	1.0	15.0	0.3689424144114646	3.4655885145839074	0.434708465335743	0.37893151694026034	0.43149858614841563	0.2645438914557025	0.23948097384402522	0.23289198464359986	0.2630831500566723	0.7577608242986908	0.31112555582096557	0.003911979904204561	-6722.217928688427	-220.16527367352603
23000	-9285.683793912272	-2563.0575039565524	-6722.6262899557205	63.447294146102145	5.706278665787276	2.162401377109643	3.590913491198692	3.9862186350729507	1.6505346875361582	5.6097633798922875	11.503050135521297	1.5074119056366004	1.9957287522847345	8.587168816054124	4.0	23.0	13.0	12.0	7.0	8.0	1.0	14.0	3.0	12.0	0.3689424144114646	3.4655885145839074	0.434708465335743	0.37893151694026034	0.43149858614841563	0.2705072615759915	0.23948097384402522	0.22692861452331087	0.2630831500566723	0.7577608242986908	0.31112555582096557	0.003707017877793453	-6722.6262899557205	-223.28811705731346
